country,variable,n,lag,spearman_r,spearman_p,kendall_tau,kendall_p,var_diff_std,health_diff_std,var_diff_nonzero_share,health_diff_nonzero_share,spearman_p_adj,kendall_p_adj,spearman_sig,kendall_sig
Japan,mean_extreme_area,54,3,0.31682146542827655,0.019587375577847,0.2679738562091503,0.0057290619335585834,0.020245145565553645,3.2997282355767066,1.0,1.0,0.06855581452246451,0.023393669562030883,False,True
Japan,caution_area,54,3,0.3065015479876161,0.024185386974552848,0.2549019607843137,0.008585752919412194,7.405545741919683,3.2997282355767066,1.0,1.0,0.06971082127959351,0.028046792870079836,False,True
Japan,extreme_area,54,3,0.3065015479876161,0.024185386974552848,0.2549019607843137,0.008585752919412194,7.405545741919683,3.2997282355767066,1.0,1.0,0.06971082127959351,0.028046792870079836,False,True
Japan,mean_annual_rsn,54,3,0.3065015479876161,0.024185386974552848,0.2287581699346405,0.018345415711379164,4.5424143921430975,3.2997282355767066,1.0,1.0,0.06971082127959351,0.05287796293279877,False,False
Japan,extreme_heat_episodes,54,3,0.30005273685148925,0.027496046369284,0.2318084135416011,0.01801787211175689,15.49284679737047,3.2997282355767066,0.8333333333333334,1.0,0.07223496555199925,0.05287796293279877,False,False
Japan,max_year_precip,54,3,0.2982456140350877,0.028489091319622073,0.1895424836601307,0.050672235846161026,0.07048964595932558,3.2997282355767066,1.0,1.0,0.07223496555199925,0.11823521697437574,False,False
Japan,anomaly_cold_days,54,3,-0.29648776151296047,0.029483659408979287,-0.20395178224526447,0.036488325037722695,10.778647655574371,3.2997282355767066,0.9444444444444444,1.0,0.07223496555199925,0.09410146983412696,False,False
Japan,no2_mean,54,3,0.2734778121775026,0.04539846284180179,0.16339869281045752,0.09204761168418035,4.541575932392359,3.2997282355767066,0.9444444444444444,1.0,0.10592974663087085,0.17347434509710913,False,False
Japan,evap_deficit,54,3,0.26728586171310625,0.050713832112947124,0.16339869281045752,0.09204761168418035,0.0035274821986983357,3.2997282355767066,1.0,1.0,0.11295353516065496,0.17347434509710913,False,False
Japan,mean_temp,54,3,0.2549019607843137,0.06286175333569981,0.16339869281045752,0.09204761168418035,0.4642016358578775,3.2997282355767066,1.0,1.0,0.13290553129881905,0.17347434509710913,False,False
Japan,min_monthly_soil_moisture,54,3,-0.2528379772961816,0.06509658675860525,-0.17647058823529413,0.06883981774877374,0.013483676079118457,3.2997282355767066,1.0,1.0,0.13290553129881905,0.14665874216043098,False,False
Japan,max_rolling_heat_stress,54,3,0.24664602683178535,0.07218481181351709,0.1895424836601307,0.050672235846161026,4.772963162592081,3.2997282355767066,1.0,1.0,0.1414822311544935,0.11823521697437574,False,False
Japan,ozone_mean,54,3,0.23025299919229267,0.09393314130480175,0.18360754425174786,0.05903258216943958,1.5503702134464974,3.2997282355767066,0.9444444444444444,1.0,0.17702784322828022,0.13148166028647906,False,False
